user_id,total_transactions,total_spent,avg_transaction,max_transaction,min_transaction,total_rental_hours
2a680ffc02,1,1100.0,1100.0,1100.0,1100.0,22.0
ed2f554495,2,340.0,170.0,200.0,140.0,11.0
161d5d60ef,3,1950.0,650.0,1260.0,160.0,132.0
4c1dff405b,3,2200.0,733.3333333333334,1300.0,20.0,72.0
4106dfa338,3,4360.0,1453.3333333333333,2550.0,10.0,88.0
ae72436a3b,2,4300.0,2150.0,3100.0,1200.0,122.0
840ad05695,3,1680.0,560.0,1340.0,150.0,101.0
4f8415d1c4,1,680.0,680.0,680.0,680.0,34.0
84df763c27,1,550.0,550.0,550.0,550.0,11.0
277c79640f,3,5580.0,1860.0,2850.0,1180.0,147.0
8a036310f2,1,650.0,650.0,650.0,650.0,13.0
160c09c7bc,2,3650.0,1825.0,3500.0,150.0,85.0
a70b03ef63,2,3990.0,1995.0,2950.0,1040.0,111.0
3118fd6382,2,340.0,170.0,320.0,20.0,34.0
b220f389e6,3,1130.0,376.6666666666667,670.0,120.0,90.0
2c179a573d,1,700.0,700.0,700.0,700.0,70.0
86352be9b2,3,1470.0,490.0,1120.0,170.0,91.0
9b0165ef69,3,1620.0,540.0,1200.0,160.0,81.0
6eb54a521b,3,1990.0,663.3333333333334,1240.0,240.0,137.0
513db76037,2,450.0,225.0,370.0,80.0,41.0
a64e286324,1,480.0,480.0,480.0,480.0,24.0
af62fac3fd,2,640.0,320.0,480.0,160.0,32.0
385d2e2b98,3,600.0,200.0,340.0,20.0,60.0
189cc10fd9,2,1170.0,585.0,610.0,560.0,89.0
021ed6edc7,1,470.0,470.0,470.0,470.0,47.0
55c9334393,1,1060.0,1060.0,1060.0,1060.0,53.0
db03a9422a,1,300.0,300.0,300.0,300.0,6.0
a29b27048a,2,1240.0,620.0,660.0,580.0,91.0
bd06951234,2,950.0,475.0,900.0,50.0,19.0
552d1298fe,3,2160.0,720.0,1240.0,160.0,116.0
a0915afa56,1,1750.0,1750.0,1750.0,1750.0,35.0
2ddc518ed1,3,3200.0,1066.6666666666667,2050.0,430.0,156.0
18c3eba30f,3,3270.0,1090.0,2050.0,20.0,66.0
6b1d72c7b0,3,2070.0,690.0,860.0,530.0,164.0
cffd06d39c,3,6860.0,2286.6666666666665,3550.0,160.0,142.0
f9d47c125f,1,720.0,720.0,720.0,720.0,36.0
56a1c0eb03,1,1600.0,1600.0,1600.0,1600.0,32.0
518fb035fa,1,50.0,50.0,50.0,50.0,5.0
c9f7f20384,3,1690.0,563.3333333333334,940.0,110.0,122.0
4dfcee22cd,2,680.0,340.0,640.0,40.0,66.0
aa0713247b,3,990.0,330.0,470.0,260.0,86.0
8bdd554572,2,1240.0,620.0,1200.0,40.0,62.0
dcc7e3547b,1,700.0,700.0,700.0,700.0,70.0
57066ae0e8,3,4330.0,1443.3333333333333,3250.0,360.0,173.0
f379af5220,2,3620.0,1810.0,3500.0,120.0,82.0
aedf6c78c0,1,1420.0,1420.0,1420.0,1420.0,71.0
cd97765baf,3,1460.0,486.6666666666667,720.0,180.0,101.0
27eeecd1a9,3,1800.0,600.0,1340.0,140.0,97.0
cc2b8ffa4c,2,670.0,335.0,400.0,270.0,67.0
d11e03acea,3,2200.0,733.3333333333334,780.0,640.0,110.0
0b7178bc6d,1,550.0,550.0,550.0,550.0,55.0
d88e4d66c3,3,4150.0,1383.3333333333333,3400.0,370.0,143.0
a9536dfb1f,1,820.0,820.0,820.0,820.0,41.0
981e0fa25b,1,1260.0,1260.0,1260.0,1260.0,63.0
dd7e2c2a7e,2,730.0,365.0,630.0,100.0,73.0
d09b8e8158,1,680.0,680.0,680.0,680.0,68.0
71f310c7d7,2,2730.0,1365.0,2150.0,580.0,72.0
e08b927035,2,3510.0,1755.0,3200.0,310.0,95.0
02bd398e38,3,5750.0,1916.6666666666667,3050.0,1200.0,151.0
3d106b15e1,2,2320.0,1160.0,1160.0,1160.0,116.0
aa7ee865e8,1,70.0,70.0,70.0,70.0,7.0
85d29ced6a,3,1390.0,463.3333333333333,920.0,220.0,73.0
109da3d9fd,2,1020.0,510.0,720.0,300.0,51.0
23a5ec0c86,2,1040.0,520.0,640.0,400.0,104.0
a6f3ea5d4e,2,4850.0,2425.0,2900.0,1950.0,97.0
1b313cd323,2,1240.0,620.0,1180.0,60.0,65.0
8d47d6600d,2,930.0,465.0,530.0,400.0,73.0
6157b075ee,2,3420.0,1710.0,3250.0,170.0,82.0
c20d76df67,2,770.0,385.0,690.0,80.0,73.0
f7109d738e,2,1840.0,920.0,1320.0,520.0,118.0
eca763fb6f,2,740.0,370.0,450.0,290.0,38.0
f35cfe844d,2,1140.0,570.0,650.0,490.0,62.0
58cab67e10,3,1650.0,550.0,700.0,380.0,146.0
684c6323f0,3,1390.0,463.3333333333333,860.0,40.0,94.0
8daa1fdd62,3,2460.0,820.0,1300.0,100.0,84.0
d35b437077,3,790.0,263.3333333333333,610.0,80.0,70.0
dd7196c617,2,1520.0,760.0,1380.0,140.0,83.0
3de3c7a891,2,1650.0,825.0,1220.0,430.0,104.0
1b8a970813,3,1150.0,383.3333333333333,530.0,180.0,93.0
a5b003d0c5,1,390.0,390.0,390.0,390.0,39.0
fd5292d749,3,1850.0,616.6666666666666,800.0,490.0,93.0
35a6ad68dc,2,2500.0,1250.0,2450.0,50.0,50.0
d2fd5ff06f,2,2000.0,1000.0,1100.0,900.0,100.0
0640bbe5c0,1,1060.0,1060.0,1060.0,1060.0,53.0
9356e5c211,1,1060.0,1060.0,1060.0,1060.0,53.0
1ae5c4a9be,3,1280.0,426.6666666666667,900.0,120.0,77.0
6358dce851,3,740.0,246.66666666666666,290.0,200.0,58.0
e7c3fec5f5,3,600.0,200.0,300.0,140.0,60.0
d21d224a39,2,1080.0,540.0,600.0,480.0,84.0
159710e890,3,5670.0,1890.0,2850.0,320.0,123.0
060fbe799b,1,2050.0,2050.0,2050.0,2050.0,41.0
742f585c50,2,820.0,410.0,560.0,260.0,54.0
9f82d4c578,1,470.0,470.0,470.0,470.0,47.0
04ceca9e75,3,2310.0,770.0,1260.0,490.0,140.0
d97fe28f37,1,120.0,120.0,120.0,120.0,12.0
c1d6840571,3,3690.0,1230.0,2150.0,180.0,129.0
3ddbfc67df,3,2940.0,980.0,1060.0,880.0,147.0
a6464082e8,3,2900.0,966.6666666666666,2300.0,160.0,84.0
f9d1c2874a,1,460.0,460.0,460.0,460.0,46.0
9d6cad1dad,3,380.0,126.66666666666667,160.0,100.0,38.0
1ec1d97f3d,1,430.0,430.0,430.0,430.0,43.0
cd7d597330,2,2740.0,1370.0,2300.0,440.0,90.0
e38aa3fc66,2,1810.0,905.0,1550.0,260.0,57.0
787b8e90ef,2,1250.0,625.0,710.0,540.0,125.0
a8e8c7231b,2,650.0,325.0,430.0,220.0,65.0
2e9345fd05,1,190.0,190.0,190.0,190.0,19.0
807f62c6e4,3,1550.0,516.6666666666666,710.0,310.0,155.0
3bb1478831,2,2530.0,1265.0,1350.0,1180.0,86.0
cd0dd7c7d4,3,1580.0,526.6666666666666,900.0,40.0,79.0
90f4adc8af,2,1620.0,810.0,1020.0,600.0,63.0
14c4f10878,1,270.0,270.0,270.0,270.0,27.0
d4b5aa23df,2,3430.0,1715.0,2450.0,980.0,98.0
e17313f63b,1,2150.0,2150.0,2150.0,2150.0,43.0
f9a6aca6e4,2,2670.0,1335.0,1750.0,920.0,81.0
1bce0c46ad,1,1200.0,1200.0,1200.0,1200.0,24.0
656b7565c2,2,960.0,480.0,660.0,300.0,81.0
9103d54bc9,1,110.0,110.0,110.0,110.0,11.0
a76bdcb9bb,1,150.0,150.0,150.0,150.0,3.0
ef1e04559f,2,500.0,250.0,300.0,200.0,34.0
94cc360de5,2,1470.0,735.0,880.0,590.0,103.0
01da3ad20a,1,670.0,670.0,670.0,670.0,67.0
cbb3ec8909,1,520.0,520.0,520.0,520.0,52.0
1482d4c424,1,240.0,240.0,240.0,240.0,24.0
3c1b56778e,3,1320.0,440.0,680.0,300.0,81.0
96643ee204,2,1600.0,800.0,1400.0,200.0,38.0
b1725594ee,3,1810.0,603.3333333333334,1440.0,60.0,106.0
9d33013837,2,320.0,160.0,200.0,120.0,26.0
895e1dc109,3,1570.0,523.3333333333334,1200.0,40.0,97.0
a0ab8b1705,1,1400.0,1400.0,1400.0,1400.0,70.0
82531a827d,2,1000.0,500.0,540.0,460.0,73.0
4cbe880273,2,560.0,280.0,490.0,70.0,56.0
e415ea4f64,1,2200.0,2200.0,2200.0,2200.0,44.0
c5aefb62da,3,680.0,226.66666666666666,340.0,20.0,34.0
df0f597317,2,980.0,490.0,660.0,320.0,49.0
d506e12898,3,1850.0,616.6666666666666,1000.0,30.0,94.0
fb6a121dfc,1,360.0,360.0,360.0,360.0,36.0
dd5108a3ce,3,3690.0,1230.0,3150.0,60.0,90.0
de2c57b6a3,3,1170.0,390.0,1000.0,70.0,67.0
4e26d51cc5,1,320.0,320.0,320.0,320.0,32.0
ff394ebd9c,2,1660.0,830.0,1120.0,540.0,83.0
a813813aaa,2,670.0,335.0,450.0,220.0,31.0
3247c8853d,3,2100.0,700.0,980.0,420.0,161.0
d93a53c368,2,1140.0,570.0,940.0,200.0,67.0
bae0314903,1,70.0,70.0,70.0,70.0,7.0
16e96f897b,3,1180.0,393.3333333333333,600.0,230.0,88.0
94f4a7fe38,2,2380.0,1190.0,2350.0,30.0,50.0
5838102ef3,2,790.0,395.0,490.0,300.0,79.0
ad06df9346,3,1390.0,463.3333333333333,960.0,180.0,82.0
e0dcb5db15,2,3720.0,1860.0,3450.0,270.0,96.0
5143afc049,3,5500.0,1833.3333333333333,3050.0,500.0,125.0
19d06a7aea,2,1070.0,535.0,630.0,440.0,107.0
4c9c1d0169,2,1190.0,595.0,1100.0,90.0,64.0
33c6bd95b9,2,4240.0,2120.0,3300.0,940.0,113.0
6d21d85bbb,2,170.0,85.0,150.0,20.0,5.0
1f4e1b5651,2,3320.0,1660.0,2700.0,620.0,116.0
fde460ce8d,3,2730.0,910.0,1420.0,430.0,158.0
a0791a8af6,3,1500.0,500.0,880.0,60.0,106.0
6b957ad88a,1,1050.0,1050.0,1050.0,1050.0,21.0
c740f05154,3,2550.0,850.0,1020.0,590.0,157.0
190727fc33,1,250.0,250.0,250.0,250.0,25.0
92becf7475,1,3450.0,3450.0,3450.0,3450.0,69.0
2cdf801d49,3,4120.0,1373.3333333333333,1900.0,320.0,108.0
ab8d0c2765,1,1320.0,1320.0,1320.0,1320.0,66.0
58efc83c88,2,1100.0,550.0,650.0,450.0,110.0
d188e60613,1,1380.0,1380.0,1380.0,1380.0,69.0
44e7a0357c,1,620.0,620.0,620.0,620.0,31.0
2f89997e37,2,930.0,465.0,470.0,460.0,93.0
90edb7aab4,2,870.0,435.0,500.0,370.0,87.0
faf7918e96,1,270.0,270.0,270.0,270.0,27.0
6154a9e1e7,3,2560.0,853.3333333333334,1180.0,200.0,122.0
4c97301b8a,3,2230.0,743.3333333333334,1300.0,350.0,129.0
33f56553d4,1,50.0,50.0,50.0,50.0,5.0
6b7db23e1b,1,2850.0,2850.0,2850.0,2850.0,57.0
52d8227356,2,1040.0,520.0,980.0,60.0,55.0
dd42b7db41,3,1500.0,500.0,900.0,200.0,69.0
ec86d23efb,1,280.0,280.0,280.0,280.0,14.0
f63d84f657,1,1400.0,1400.0,1400.0,1400.0,28.0
fa55ec155b,2,1190.0,595.0,1000.0,190.0,69.0
9e13eb1646,1,110.0,110.0,110.0,110.0,11.0
61e7d4aa5a,2,880.0,440.0,760.0,120.0,50.0
9691cba368,3,2700.0,900.0,1300.0,340.0,152.0
f5ffbde5f4,3,1560.0,520.0,680.0,400.0,136.0
ceea69d7e0,3,1110.0,370.0,690.0,100.0,103.0
9cfabbac79,3,1090.0,363.3333333333333,520.0,250.0,109.0
a97cc3a469,1,550.0,550.0,550.0,550.0,11.0
c0f86eeb3a,3,1110.0,370.0,940.0,10.0,56.0
207da63d0f,2,850.0,425.0,650.0,200.0,85.0
c133c2ca25,3,1500.0,500.0,1340.0,60.0,72.0
06d416b473,1,560.0,560.0,560.0,560.0,56.0
cabf9a346f,1,720.0,720.0,720.0,720.0,36.0
2edbe4277f,1,1800.0,1800.0,1800.0,1800.0,36.0
7b5544c012,3,2870.0,956.6666666666666,1400.0,130.0,150.0
eca253c886,1,320.0,320.0,320.0,320.0,16.0
f128d66807,1,170.0,170.0,170.0,170.0,17.0
13b08193ba,1,840.0,840.0,840.0,840.0,42.0
e01d4f4fa2,3,2180.0,726.6666666666666,1700.0,160.0,66.0
2bb6c56a55,3,830.0,276.6666666666667,400.0,100.0,78.0
2139664dc2,3,1480.0,493.3333333333333,720.0,110.0,96.0
6c2ca98bc6,1,300.0,300.0,300.0,300.0,6.0
d75bb87200,1,660.0,660.0,660.0,660.0,33.0
1efbd39eb9,2,1190.0,595.0,610.0,580.0,119.0
30b024c884,3,1490.0,496.6666666666667,900.0,280.0,77.0
2e9fdf3291,3,1070.0,356.6666666666667,720.0,150.0,59.0
f4be385bfb,2,1050.0,525.0,630.0,420.0,84.0
5ae1aa182b,1,680.0,680.0,680.0,680.0,68.0
69c9e08ad6,1,600.0,600.0,600.0,600.0,60.0
dcc2ce9110,3,1520.0,506.6666666666667,660.0,380.0,95.0
b323926658,3,870.0,290.0,390.0,90.0,87.0
a029c70266,1,3550.0,3550.0,3550.0,3550.0,71.0
236b9e0282,1,1400.0,1400.0,1400.0,1400.0,70.0
dc0df050a0,1,360.0,360.0,360.0,360.0,36.0
a03a79194f,3,3210.0,1070.0,1650.0,160.0,77.0
565433b245,1,2400.0,2400.0,2400.0,2400.0,48.0
31167f38a9,1,2450.0,2450.0,2450.0,2450.0,49.0
179ad31299,3,2950.0,983.3333333333334,1550.0,690.0,171.0
880dc557a8,2,2450.0,1225.0,2200.0,250.0,69.0
a520376c1d,3,980.0,326.6666666666667,560.0,100.0,93.0
500a019167,2,740.0,370.0,540.0,200.0,74.0
f5b3c04a7b,1,1300.0,1300.0,1300.0,1300.0,65.0
9098147fda,1,620.0,620.0,620.0,620.0,31.0
bab944e7d6,3,2690.0,896.6666666666666,1550.0,260.0,101.0
63176631ab,2,1150.0,575.0,660.0,490.0,115.0
acbee2696b,3,1880.0,626.6666666666666,1350.0,10.0,54.0
bbb9a912c5,1,350.0,350.0,350.0,350.0,35.0
a16b160414,1,1340.0,1340.0,1340.0,1340.0,67.0
5f25038f23,2,600.0,300.0,340.0,260.0,60.0
c903023b18,2,1810.0,905.0,1350.0,460.0,73.0
4720ee1251,3,4580.0,1526.6666666666667,3400.0,560.0,158.0
c3fa19ce67,3,4880.0,1626.6666666666667,3450.0,230.0,116.0
82aa003c29,3,2390.0,796.6666666666666,1440.0,30.0,121.0
b014a92452,3,5120.0,1706.6666666666667,3600.0,420.0,115.0
4c8545ff81,2,520.0,260.0,440.0,80.0,48.0
17da6ef7ff,3,1640.0,546.6666666666666,600.0,520.0,82.0
ba56b2a260,1,560.0,560.0,560.0,560.0,28.0
3de2816821,1,1020.0,1020.0,1020.0,1020.0,51.0
248a630f76,3,2050.0,683.3333333333334,1050.0,120.0,71.0
b764d58b24,2,4950.0,2475.0,2550.0,2400.0,99.0
3e063d979c,1,1160.0,1160.0,1160.0,1160.0,58.0
2565df0fca,3,3120.0,1040.0,1360.0,720.0,156.0
d85b5bc6cf,2,320.0,160.0,280.0,40.0,30.0
1b0a9baf1b,1,580.0,580.0,580.0,580.0,29.0
e7899a3575,3,1190.0,396.6666666666667,780.0,80.0,76.0
759fcc64ac,1,370.0,370.0,370.0,370.0,37.0
2a1727e0c6,3,1980.0,660.0,1160.0,300.0,90.0
20810f1027,3,4420.0,1473.3333333333333,2300.0,720.0,146.0
0bd3dc990b,2,1460.0,730.0,1080.0,380.0,73.0
e2bf46c847,2,1440.0,720.0,800.0,640.0,80.0
570bcdac6b,1,1140.0,1140.0,1140.0,1140.0,57.0
a0c5f1fe59,2,2820.0,1410.0,1600.0,1220.0,93.0
706c1a4bef,3,1640.0,546.6666666666666,780.0,160.0,82.0
61219fa441,1,1080.0,1080.0,1080.0,1080.0,54.0
4f8f5353cd,1,420.0,420.0,420.0,420.0,42.0
902a7e1388,1,180.0,180.0,180.0,180.0,18.0
700a8887c7,3,3660.0,1220.0,3300.0,20.0,84.0
80e4047de6,3,1440.0,480.0,840.0,130.0,102.0
869f06b5bf,3,1410.0,470.0,750.0,200.0,71.0
5752f81cc4,2,810.0,405.0,660.0,150.0,48.0
644081d143,1,620.0,620.0,620.0,620.0,62.0
cac732682f,1,540.0,540.0,540.0,540.0,54.0
3c4cc76c33,1,1900.0,1900.0,1900.0,1900.0,38.0
cad76d85f5,3,3840.0,1280.0,2300.0,300.0,138.0
ffa073acc1,1,290.0,290.0,290.0,290.0,29.0
d8860bdae5,2,1720.0,860.0,1200.0,520.0,86.0
a1f68fee4a,3,2900.0,966.6666666666666,2300.0,150.0,94.0
f490ecb627,2,850.0,425.0,650.0,200.0,85.0
a622099f65,1,200.0,200.0,200.0,200.0,20.0
6bdfbe873d,3,2090.0,696.6666666666666,1150.0,300.0,102.0
b356ebeea6,3,2290.0,763.3333333333334,1150.0,300.0,95.0
096f2dff90,3,2350.0,783.3333333333334,1160.0,490.0,177.0
2a53d786e9,1,180.0,180.0,180.0,180.0,9.0
fc25563ec3,3,1880.0,626.6666666666666,1060.0,70.0,75.0
e65a761de0,1,3550.0,3550.0,3550.0,3550.0,71.0
2e252cc18f,1,980.0,980.0,980.0,980.0,49.0
416f41cfde,1,430.0,430.0,430.0,430.0,43.0
dd9969166b,1,90.0,90.0,90.0,90.0,9.0
659463f987,3,760.0,253.33333333333334,400.0,160.0,44.0
968734d56f,3,720.0,240.0,460.0,100.0,44.0
efc54b52c7,1,460.0,460.0,460.0,460.0,46.0
75c7883d4f,3,2320.0,773.3333333333334,1500.0,170.0,60.0
87cf882aa9,3,2610.0,870.0,1900.0,210.0,84.0
86539462d2,3,2470.0,823.3333333333334,1250.0,120.0,92.0
ed2e74ad85,3,2700.0,900.0,1420.0,500.0,160.0
5c4e1882c0,2,470.0,235.0,250.0,220.0,27.0
2ff3a72366,3,1040.0,346.6666666666667,530.0,140.0,104.0
af557827ab,2,2800.0,1400.0,1550.0,1250.0,56.0
bc2d347f5e,1,300.0,300.0,300.0,300.0,30.0
77b8ff129a,2,320.0,160.0,180.0,140.0,23.0
40fb8aa832,1,220.0,220.0,220.0,220.0,22.0
96cbbc00f4,3,2730.0,910.0,1400.0,350.0,154.0
326b096447,1,150.0,150.0,150.0,150.0,15.0
83908a721c,2,860.0,430.0,700.0,160.0,86.0
186becbb59,2,1740.0,870.0,940.0,800.0,63.0
1d1bf31927,3,1250.0,416.6666666666667,510.0,280.0,111.0
7094a7d418,1,3450.0,3450.0,3450.0,3450.0,69.0
1ad0a036e0,1,430.0,430.0,430.0,430.0,43.0
4fab25d71a,3,600.0,200.0,440.0,10.0,48.0
a26fa84a47,2,760.0,380.0,460.0,300.0,61.0
548be066ec,3,1580.0,526.6666666666666,1220.0,90.0,97.0
9d38f56b61,1,120.0,120.0,120.0,120.0,6.0
a8104b79bc,1,200.0,200.0,200.0,200.0,10.0
df06fe2307,3,3250.0,1083.3333333333333,1550.0,400.0,136.0
6710a35751,1,2800.0,2800.0,2800.0,2800.0,56.0
623bb19029,3,1040.0,346.6666666666667,620.0,180.0,83.0
06d550241f,3,510.0,170.0,280.0,50.0,42.0
7f3eaac66a,3,2450.0,816.6666666666666,1180.0,210.0,133.0
f1950015ba,1,850.0,850.0,850.0,850.0,17.0
b04e6c074c,1,300.0,300.0,300.0,300.0,30.0
e629ca1657,3,1230.0,410.0,620.0,240.0,123.0
b8bde7dc82,1,1100.0,1100.0,1100.0,1100.0,55.0
928749c75d,1,700.0,700.0,700.0,700.0,35.0
0631a6e57c,3,2680.0,893.3333333333334,1250.0,230.0,108.0
451fd6dd49,2,1640.0,820.0,1360.0,280.0,96.0
8aecfe6959,2,1860.0,930.0,1440.0,420.0,93.0
fe124a5431,2,2980.0,1490.0,2700.0,280.0,82.0
5525f4f668,3,610.0,203.33333333333334,450.0,40.0,59.0
d75be6ebe9,2,1550.0,775.0,960.0,590.0,107.0
dd29d2052e,2,720.0,360.0,520.0,200.0,72.0
e3b306d108,3,820.0,273.3333333333333,580.0,80.0,82.0
01b77046bb,3,910.0,303.3333333333333,700.0,20.0,91.0
928b4f42da,3,2630.0,876.6666666666666,1440.0,490.0,135.0
b72e183db2,1,200.0,200.0,200.0,200.0,20.0
b1a3fb6108,2,610.0,305.0,380.0,230.0,61.0
c166889d06,3,3170.0,1056.6666666666667,1440.0,710.0,194.0
a89ca2beb7,2,1010.0,505.0,950.0,60.0,25.0
fc9c682c33,3,1940.0,646.6666666666666,1380.0,240.0,97.0
3cdd5a733d,2,4210.0,2105.0,3500.0,710.0,141.0
9c1b9766a1,1,10.0,10.0,10.0,10.0,1.0
6c385171ae,1,400.0,400.0,400.0,400.0,40.0
ebf6e5d9c0,3,1930.0,643.3333333333334,820.0,410.0,152.0
4dd956f44f,1,1240.0,1240.0,1240.0,1240.0,62.0
9677f340d2,2,3200.0,1600.0,2800.0,400.0,96.0
f6ee0cc1be,3,860.0,286.6666666666667,360.0,160.0,43.0
4bdaab91f1,2,770.0,385.0,440.0,330.0,55.0
ff0e1b48a0,1,1000.0,1000.0,1000.0,1000.0,20.0
be89cbcbfa,1,2950.0,2950.0,2950.0,2950.0,59.0
23b8065297,3,3360.0,1120.0,1320.0,1000.0,168.0
af5e955500,3,1300.0,433.3333333333333,800.0,220.0,41.0
a4b63e354a,3,1900.0,633.3333333333334,840.0,450.0,112.0
6ebdf9684d,2,580.0,290.0,340.0,240.0,46.0
36f38cb3cc,2,280.0,140.0,200.0,80.0,24.0
1dbcf8914c,1,120.0,120.0,120.0,120.0,6.0
2f51702172,2,950.0,475.0,700.0,250.0,39.0
e7760b39ab,1,710.0,710.0,710.0,710.0,71.0
fbb51b7569,1,3000.0,3000.0,3000.0,3000.0,60.0
77e38c4f5c,2,1630.0,815.0,1200.0,430.0,103.0
3a70a06d95,3,3870.0,1290.0,2650.0,520.0,175.0
ac719f595f,3,2480.0,826.6666666666666,1120.0,360.0,124.0
444baf623b,1,940.0,940.0,940.0,940.0,47.0
61e3cc54e2,2,2800.0,1400.0,1400.0,1400.0,140.0
e38c8c5d1e,2,590.0,295.0,380.0,210.0,59.0
523827cbd8,2,360.0,180.0,200.0,160.0,36.0
f39a0ed41d,1,60.0,60.0,60.0,60.0,3.0
94cba3260f,2,3740.0,1870.0,3450.0,290.0,98.0
5240baafae,1,140.0,140.0,140.0,140.0,14.0
43f41694ce,2,600.0,300.0,550.0,50.0,60.0
580b975584,2,6200.0,3100.0,3100.0,3100.0,124.0
5d53d775ef,3,1350.0,450.0,650.0,250.0,63.0
19a702d5b4,2,1550.0,775.0,1100.0,450.0,100.0
fec4797ee5,1,30.0,30.0,30.0,30.0,3.0
48fcc7af42,1,3050.0,3050.0,3050.0,3050.0,61.0
ca8049f1eb,2,640.0,320.0,560.0,80.0,60.0
f20d6bbc28,1,1000.0,1000.0,1000.0,1000.0,50.0
e18aa68e86,2,1080.0,540.0,960.0,120.0,60.0
dd9207ec1f,3,1440.0,480.0,560.0,440.0,94.0
68798b1a5c,1,690.0,690.0,690.0,690.0,69.0
8df0b0e971,2,970.0,485.0,600.0,370.0,67.0
a41ae9a705,2,560.0,280.0,300.0,260.0,41.0
18c7502441,3,1180.0,393.3333333333333,510.0,160.0,110.0
33bff0b785,2,2600.0,1300.0,2500.0,100.0,55.0
e82ca488b7,2,490.0,245.0,480.0,10.0,25.0
64eb318174,2,1530.0,765.0,1000.0,530.0,103.0
1d75c41986,3,6270.0,2090.0,3300.0,270.0,147.0
15a9ca5024,1,940.0,940.0,940.0,940.0,47.0
00fb4ef929,3,1680.0,560.0,900.0,20.0,85.0
4044dca743,1,340.0,340.0,340.0,340.0,34.0
54fc6ca30c,2,2440.0,1220.0,1280.0,1160.0,122.0
69a74a436d,1,880.0,880.0,880.0,880.0,44.0
d2a59c4c7f,2,2480.0,1240.0,1340.0,1140.0,124.0
2fb709f373,3,760.0,253.33333333333334,460.0,150.0,53.0
b87610df0a,3,1460.0,486.6666666666667,680.0,280.0,106.0
6b4bd49d50,1,200.0,200.0,200.0,200.0,10.0
f4e979c81f,2,3700.0,1850.0,2450.0,1250.0,74.0
1d9b5e21de,2,940.0,470.0,560.0,380.0,75.0
7220881938,2,910.0,455.0,680.0,230.0,91.0
f61de99c23,1,980.0,980.0,980.0,980.0,49.0
fac4d1c907,3,5550.0,1850.0,3050.0,1060.0,186.0
0474555d7e,3,2590.0,863.3333333333334,1280.0,550.0,157.0
ffa0c12c23,2,1940.0,970.0,1400.0,540.0,97.0
23375c5188,2,1560.0,780.0,920.0,640.0,110.0
221cfb197a,2,650.0,325.0,370.0,280.0,51.0
b7a2740437,1,720.0,720.0,720.0,720.0,72.0
55ab370db4,1,80.0,80.0,80.0,80.0,8.0
fb2d6b4c53,1,1320.0,1320.0,1320.0,1320.0,66.0
d1db28103a,2,1720.0,860.0,1650.0,70.0,40.0
4e19ef8860,3,2060.0,686.6666666666666,960.0,520.0,158.0
0fc90d0754,2,800.0,400.0,440.0,360.0,40.0
3504a150e2,1,530.0,530.0,530.0,530.0,53.0
8524a8b28f,3,770.0,256.6666666666667,390.0,120.0,58.0
2fd9a7544e,3,2570.0,856.6666666666666,2250.0,150.0,65.0
33b583ebde,2,3650.0,1825.0,2850.0,800.0,73.0
7c96803875,2,930.0,465.0,520.0,410.0,93.0
15e7a010e8,3,340.0,113.33333333333333,220.0,40.0,34.0
441f33426d,2,260.0,130.0,240.0,20.0,14.0
b8ec2d8a5f,2,2520.0,1260.0,2500.0,20.0,51.0
48fb29a747,2,2400.0,1200.0,1900.0,500.0,63.0
859fbb2df7,2,1140.0,570.0,700.0,440.0,114.0
f90336b2ff,1,530.0,530.0,530.0,530.0,53.0
5ab133bb43,2,1080.0,540.0,610.0,470.0,108.0
b2d4b7a189,2,1000.0,500.0,720.0,280.0,64.0
456ceb71f6,2,1600.0,800.0,1300.0,300.0,95.0
40f7cd0335,3,1460.0,486.6666666666667,1300.0,20.0,73.0
ce1b966d2e,2,3400.0,1700.0,2000.0,1400.0,68.0
c9d1539d84,1,300.0,300.0,300.0,300.0,30.0
838fc59df9,3,1290.0,430.0,610.0,290.0,129.0
f6493a4c83,1,2250.0,2250.0,2250.0,2250.0,45.0
72344c1c1b,1,2300.0,2300.0,2300.0,2300.0,46.0
e1d0c748f6,1,670.0,670.0,670.0,670.0,67.0
a766733129,3,2520.0,840.0,1060.0,640.0,158.0
76a83c0bc7,1,700.0,700.0,700.0,700.0,70.0
80e3242e42,3,1080.0,360.0,540.0,160.0,108.0
a9705099bc,1,1000.0,1000.0,1000.0,1000.0,20.0
ce545cba97,2,2100.0,1050.0,1280.0,820.0,105.0
c7d6ccc530,3,5190.0,1730.0,3050.0,820.0,168.0
5c839f1b95,2,1660.0,830.0,1320.0,340.0,100.0
26cbca1124,1,1100.0,1100.0,1100.0,1100.0,22.0
88aea18149,3,1710.0,570.0,900.0,330.0,126.0
a7f8c3a3a2,3,3770.0,1256.6666666666667,2950.0,320.0,100.0
4836f301f9,2,1680.0,840.0,980.0,700.0,119.0
5b94a150ec,3,2800.0,933.3333333333334,1200.0,740.0,140.0
ccccffc2ea,2,1470.0,735.0,960.0,510.0,99.0
030fa925fa,1,1300.0,1300.0,1300.0,1300.0,26.0
89e0d34237,2,1420.0,710.0,1200.0,220.0,82.0
1fabc58af1,2,820.0,410.0,540.0,280.0,55.0
1a71cbab5d,2,700.0,350.0,530.0,170.0,70.0
db2256e60d,2,3240.0,1620.0,2700.0,540.0,81.0
3fbd794787,2,1430.0,715.0,1200.0,230.0,47.0
